Date,Chip (px),Resolution (px),Prefilter,Subpixel,Software,Vx,Vy,OIE-x,OIE-y,slope_max-normal-E,slope_min-shear-E,E_ratio,pt0_velodiff,pt1_velodiff,pt2_velodiff
LS8-20180304-20180405,64,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_NAOF/20180304-20180405_velo-raw_vy.tif,0.087890625,0.1025390625,0.09706288909139574,0.18397026047114462,0.5276009766079549,0.29834624944615235,-0.06978144639580869,
LS8-20180304-20180405,64,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_None/20180304-20180405_velo-raw_vy.tif,0.4541015625,0.384521484375,0.1849431573124282,0.3842241233484408,0.48134186812812124,0.054957802357477936,-0.004897196718346486,
LS8-20180304-20180405,64,8,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_Gau/20180304-20180405_velo-raw_vy.tif,0.2197265625,0.2508544921875,0.1671122473500044,0.3780773939907139,0.4420053936208334,0.04900139369274831,0.008246611427297657,
LS8-20180304-20180405,64,8,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_NAOF/20180304-20180405_velo-raw_vy.tif,0.087890625,0.087890625,0.12427024036839324,0.22383285518383908,0.5551921332832359,0.3064729123676086,-0.06978144639580869,
LS8-20180304-20180405,64,8,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_None/20180304-20180405_velo-raw_vy.tif,0.439453125,0.3900146484375,0.2085160851234522,0.4308104984818631,0.48400882953930763,0.058389213930531814,-0.008183620756077759,
Sen2-20180508-20180627,48,12,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_Gau/20180508-20180627_velo-raw_vy.tif,1.2843749523162842,0.9500000476837158,0.2829158513687927,0.5778354038136626,0.48961321771143324,0.39691811795646403,,
Sen2-20180508-20180627,48,12,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_NAOF/20180508-20180627_velo-raw_vy.tif,1.4343750476837158,1.485937476158142,0.20399958735854326,0.3432333081517551,0.594346709697382,0.15011868011227258,,
Sen2-20180508-20180627,48,12,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_None/20180508-20180627_velo-raw_vy.tif,0.4937499761581421,0.7085937261581421,0.36111672006469375,0.7406562761425971,0.48756316755380963,-0.3008997117443917,,
Sen2-20180508-20180627,48,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_Gau/20180508-20180627_velo-raw_vy.tif,1.631250023841858,1.4718749523162842,0.23353709776045495,0.4735693301031853,0.4931423614564945,1.0741643429268006,,
Sen2-20180508-20180627,48,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_NAOF/20180508-20180627_velo-raw_vy.tif,1.7312500476837158,1.884374976158142,0.2172405454351862,0.39396190706900863,0.5514252559375825,0.3333580941340315,,
Sen2-20180508-20180627,48,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip1_None/20180508-20180627_velo-raw_vy.tif,0.6468750238418579,0.8187500238418579,0.28795558388431314,0.5830708581043929,0.4938603599920572,-0.2346211346393487,,
Sen2-20180508-20180627,48,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_Gau/20180508-20180627_velo-raw_vy.tif,1.3656249046325684,1.28125,0.24157129078183828,0.4789532723441935,0.5043734007693265,1.0685082184713306,,
Sen2-20180508-20180627,48,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_NAOF/20180508-20180627_velo-raw_vy.tif,1.6843750476837158,1.7312500476837158,0.19229639609222307,0.3491628752806273,0.5507355154458264,,,
Sen2-20180508-20180627,48,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip4_None/20180508-20180627_velo-raw_vy.tif,0.703125,0.7562500238418579,0.325578577475233,0.627751316934128,0.51864260367517,-0.2346211346393487,,
Sen2-20180508-20180627,64,12,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_Gau/20180508-20180627_velo-raw_vy.tif,0.6117187738418579,0.7265625,0.2755530542056912,0.5720124265964768,0.4817256433487916,0.7027990993827997,,
Sen2-20180508-20180627,64,12,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_NAOF/20180508-20180627_velo-raw_vy.tif,0.721875011920929,0.703125,0.2103050242269717,0.3671049964034162,0.5728743173951926,,,
Sen2-20180508-20180627,64,12,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip12_None/20180508-20180627_velo-raw_vy.tif,0.3359375,0.535937488079071,0.4022723002178452,0.8590055615882808,0.46829999502454134,-0.022482055617179086,,
Sen2-20180508-20180627,64,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_Gau/20180508-20180627_velo-raw_vy.tif,1.515625,1.3624999523162842,0.2367950686503365,0.49289492413541663,0.4804169348379819,1.1340758777461224,,
Sen2-20180508-20180627,64,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_NAOF/20180508-20180627_velo-raw_vy.tif,0.909375011920929,0.8062499761581421,0.218265856755187,0.4089939462894637,0.533665250391531,-0.1205444956962014,,
Sen2-20180508-20180627,64,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip1_None/20180508-20180627_velo-raw_vy.tif,0.36250001192092896,0.6656249761581421,0.30266425852169293,0.6073928348688136,0.4983006732159809,-0.022345705341435096,,
Sen2-20180508-20180627,64,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_Gau/20180508-20180627_velo-raw_vy.tif,1.068750023841858,0.8031249642372131,0.24506955893730387,0.49875010147169146,0.49136743674670463,1.1195514442416896,,
Sen2-20180508-20180627,64,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_NAOF/20180508-20180627_velo-raw_vy.tif,0.5843750238418579,0.731249988079071,0.2022659416935915,0.3609582844862169,0.5603582197358181,,,
Sen2-20180508-20180627,64,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip64_skip4_None/20180508-20180627_velo-raw_vy.tif,0.328125,0.6656249761581421,0.33806751181031386,0.6774011198981853,0.4990654752107969,-0.017802693380073342,,
LS8-20180802-20180818,32,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_Gau/20180802-20180818_velo-raw_vy.tif,0.29296875,0.3369140625,0.052975391236509024,0.09743626513296255,0.5436927530444465,-0.22242519390821985,0.07627910797781334,
LS8-20180802-20180818,32,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_NAOF/20180802-20180818_velo-raw_vy.tif,0.2197265625,0.5419921875,0.03632251373896356,0.0741644067161415,0.48975668177303916,-0.454412174958258,-0.017044536307630365,
LS8-20180802-20180818,32,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip1_None/20180802-20180818_velo-raw_vy.tif,0.3955078125,0.4248046875,0.08468786836314918,0.15875025815321855,0.5334660198247507,-0.18105714307966275,8.122367016335089,
LS8-20180802-20180818,32,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_Gau/20180802-20180818_velo-raw_vy.tif,0.29296875,0.3076171875,0.05660411668105885,0.10580757882437497,0.5349722327075772,-0.22242519390821985,0.08723115024323747,
LS8-20180802-20180818,32,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_NAOF/20180802-20180818_velo-raw_vy.tif,0.16845703125,0.1611328125,0.044186343479976,0.07521406603289425,0.5874744686805187,-0.4401543643226491,,
LS8-20180802-20180818,32,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip4_None/20180802-20180818_velo-raw_vy.tif,0.3369140625,0.380859375,0.08104939062759844,0.16353147136252952,0.49561952786397756,-0.18105714307966275,4.1026718138129725,
LS8-20180802-20180818,32,8,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_Gau/20180802-20180818_velo-raw_vy.tif,0.263671875,0.296630859375,0.07128585666993421,0.15243705293842166,0.46764126763019215,-0.2175173559702564,0.09267870565964664,
LS8-20180802-20180818,32,8,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_NAOF/20180802-20180818_velo-raw_vy.tif,0.223388671875,0.252685546875,0.05528982285444084,0.09473901466232162,0.5836014133301937,-0.42927226033886856,,
LS8-20180802-20180818,32,8,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip32_skip8_None/20180802-20180818_velo-raw_vy.tif,0.347900390625,0.369873046875,0.1216131299687707,0.24625511640420183,0.4938501654079567,-0.2017429418030538,0.10020310937811938,
LS8-20180802-20180818,64,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_Gau/20180802-20180818_velo-raw_vy.tif,0.1171875,0.1025390625,0.0542441935709344,0.1016882087641228,0.533436415393646,-0.22242519390821985,0.07073006323266329,
LS8-20180802-20180818,64,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_NAOF/20180802-20180818_velo-raw_vy.tif,0.0439453125,0.05859375,0.03774534448971477,0.07799637341865022,0.48393717342618436,0.22444278116365712,-0.0718959607973697,
LS8-20180802-20180818,64,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip1_None/20180802-20180818_velo-raw_vy.tif,0.2197265625,0.234375,0.08791221512743728,0.177980372703618,0.4939433140407746,-0.28223753508377536,-0.2948888516983262,
LS8-20180802-20180818,64,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_Gau/20180802-20180818_velo-raw_vy.tif,0.146484375,0.1171875,0.05270481908971623,0.126755379109801,0.4157994671299987,-0.22242519390821985,0.0902774046932655,
LS8-20180802-20180818,64,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_NAOF/20180802-20180818_velo-raw_vy.tif,0.0439453125,0.05859375,0.04064620281703503,0.07878202753688192,0.5159324288525889,0.22444278116365712,-0.0718959607973697,
LS8-20180802-20180818,64,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip4_None/20180802-20180818_velo-raw_vy.tif,0.22705078125,0.263671875,0.0881817982894845,0.20202020952039235,0.4364998853274788,-0.26377623197631495,-0.2566607055124305,
LS8-20180802-20180818,64,8,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_Gau/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_Gau/20180802-20180818_velo-raw_vy.tif,0.13916015625,0.10986328125,0.07628988210484301,0.19944467114782213,0.38251150891015456,-0.22786529773867642,0.08049433352206481,
LS8-20180802-20180818,64,8,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_NAOF/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_NAOF/20180802-20180818_velo-raw_vy.tif,0.047607421875,0.0732421875,0.044558051716628966,0.08225330273890674,0.5417174779968137,0.023814517570296956,-0.03355353574357667,
LS8-20180802-20180818,64,8,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_None/20180802-20180818_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180802_20180818_LS8-062017_chip64_skip8_None/20180802-20180818_velo-raw_vy.tif,0.223388671875,0.2490234375,0.14422342650319395,0.3220328479241733,0.44785315359243466,-0.2741105117767275,-0.2826509487935431,
LS8-20180304-20180405,multi,16,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_NAOF_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_NAOF_200.tif,0.23354190774032246,0.27751872601547506,0.14388180396909642,0.27079518541430425,0.5313307315599568,0.265484748591114,-0.13592803973193443,
LS8-20180304-20180405,multi,4,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_NAOF_50.tif,1.7845225515950685,0.7871248420976583,0.10781504849068686,0.19019655644554131,0.5668612014095922,0.2511663185355137,-0.12767190382793742,
LS8-20180304-20180405,multi,16,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_gaus_200.tif,0.25120065569949007,0.399150050012882,0.08513522801574995,0.16696109747768365,0.5099105678023547,0.2533525382469705,-0.05249117784855217,
LS8-20180304-20180405,multi,4,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_gaus_50.tif,0.2687553875587835,0.42529765834427713,0.08776773177165964,0.1384635622290613,0.6338687981063554,-0.4203442814922427,-0.26082238389252893,
LS8-20180304-20180405,multi,16,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_r_200.tif,0.6140104136459059,0.7672143993258354,0.05800792609728427,0.1085110256903806,0.5345809398466189,-0.41396880495227956,-0.13568907272064648,
LS8-20180304-20180405,multi,4,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l12_r_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l12_r_50.tif,1.3965788272235446,0.8236584265817601,0.09103337893906675,0.12586162056038303,0.7232814779736038,0.2060014401673254,-0.3057971511341953,
LS8-20180802-20180818,multi,16,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_NAOF_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_NAOF_200.tif,0.19976005820210585,0.2196435618183573,0.038472953078017375,0.06577062517776763,0.5849564752354268,-0.2974123698820695,-0.15707136499612445,
LS8-20180802-20180818,multi,4,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_NAOF_50.tif,0.37168440917469336,0.38586384752868064,0.1656849005339854,0.2734169800568687,0.6059788258195382,-0.35695662486193,-0.08168418112242987,
LS8-20180802-20180818,multi,16,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_gaus_200.tif,0.13179707817378483,0.12640376363476258,0.030221794425469836,0.055118361501273236,0.548307199312732,-0.5240199047310141,-0.34100576687070105,
LS8-20180802-20180818,multi,4,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_gaus_50.tif,0.2398358099692896,0.18709505721614034,0.08958837344354509,0.11661251255198128,0.7682569518739261,-0.46423183436574844,-0.46381872288169457,
LS8-20180802-20180818,multi,16,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_r_200.tif,0.37927234728945547,0.3853822126172901,0.02566256002709901,0.041696370059916915,0.6154626887237998,-0.553582774308553,-0.40615568318847306,
LS8-20180802-20180818,multi,4,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_l34_r_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_l34_r_50.tif,0.3529780914677282,0.36155957212679335,0.08336241786231999,0.09783074642027474,0.8521085743759971,-0.4618280428125375,-0.5311006815338172,
Sen2-20180304-20180314,multi,20,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_NAOF_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_NAOF_200.tif,0.388821055062353,0.4206129580839253,0.058785870432393125,0.10894596750048699,0.5395873916318229,0.020511285447092353,-0.02970538140486828,0.5205214374938758
Sen2-20180304-20180314,multi,5,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_NAOF_50.tif,4.292330718810554,0.8046086024614576,0.1268389712305952,0.20377374258921419,0.6224500253022729,0.1705103255358571,0.39173330698443587,1.004841328124518
Sen2-20180304-20180314,multi,20,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_gaus_200.tif,0.6256712502901447,0.6074015490429812,0.04196057413284295,0.07369923328627885,0.5693488556366715,-0.09644571979529937,-0.1282495772330782,0.6137811854893245
Sen2-20180304-20180314,multi,5,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_gaus_50.tif,0.9486745505600469,0.5219145198495356,0.08611155686101261,0.09429904653247716,0.9131752655776353,0.1735533703667127,-0.1650772045846454,0.8498026214509783
Sen2-20180304-20180314,multi,20,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_r_200.tif,0.8560086979842136,0.8154908879288865,0.04356343367318148,0.0659061269541111,0.6609921669879597,-0.030198278477191476,-0.18916030190604086,0.13942164716222438
Sen2-20180304-20180314,multi,5,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_r_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_r_50.tif,0.6170583765570323,0.536553690427557,0.09139039848647838,0.10240509254734619,0.8924399774769478,-0.0893045296955795,-0.22712596600465304,0.3400049062036543
Sen2-20180508-20180627,multi,20,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_NAOF_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_NAOF_200.tif,0.21957322098078863,0.2909131055645474,0.2766959709301745,0.4476227601957733,0.6181454464226934,-0.032471463472751094,,
Sen2-20180508-20180627,multi,5,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_NAOF_50.tif,0.41548300096837143,0.451046159395063,0.1315446374551214,0.2565275521315848,0.5127895088152017,-0.15523161942562658,,
Sen2-20180508-20180627,multi,20,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_gaus_200.tif,0.36903255228208387,0.4395546014520484,0.19198157629311524,0.31744260255019613,0.6047757129976209,-0.08599410736129798,,
Sen2-20180508-20180627,multi,5,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_gaus_50.tif,0.4688781039932716,0.5239534605328036,0.08315642922373644,0.09956534322867767,0.8351945217799942,-0.1819321799816882,,
Sen2-20180508-20180627,multi,20,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_r_200.tif,1.058713607564688,1.22222056028727,0.12514144671379135,0.20813541979132738,0.6012501228251097,-0.1140582393864964,,
