Date,Chip (px),Resolution (px),Prefilter,Subpixel,Software,Vx,Vy,OIE-x,OIE-y,OI-peak-x,OI-peak-y,slope_max-normal-E,slope_min-shear-E,E_ratio,pt0_velodiff,pt1_velodiff,pt2_velodiff
Sen2-20180304-20180314,multi,5,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_NAOF_50.tif,0.6876292333796754,0.6414147942797532,-0.09607796730808715,-0.21548526383545585,0.1268389712305952,0.20377374258921419,0.6224500253022729,-0.0397331765029984,0.5880028974060011,1.0544961636843064
Sen2-20180304-20180314,multi,20,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_gaus_200.tif,0.6256712502901447,0.6074015490429812,-0.05918624699200592,-0.14304493566243792,0.04196057413284295,0.07369923328627885,0.5693488556366715,-0.23035268275543933,-0.06439381204949646,0.5108815918841376
Sen2-20180304-20180314,multi,5,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_gaus_50.tif,0.44332864329651844,0.46111716538624403,-0.04695347743949796,-0.12910625236262518,0.08611155686101261,0.09429904653247716,0.9131752655776353,0.0529723748600846,-0.1408227120219435,0.7578490905432379
Sen2-20180304-20180314,multi,20,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_r_200.tif,0.8560086979842136,0.8154908879288865,-0.03798662246435214,-0.10261944993767713,0.04356343367318148,0.0659061269541111,0.6609921669879597,-0.1385943864495438,-0.16576929657334152,0.045782031756694486
Sen2-20180304-20180314,multi,5,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s12_r_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s12_r_50.tif,0.6458323742775027,0.5271725438775339,-0.03123800942245225,-0.103186239855944,0.09139039848647838,0.10240509254734619,0.8924399774769478,-0.1960659887146229,-0.22817664320347306,0.24671573034753502
Sen2-20180508-20180627,multi,20,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_NAOF_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_NAOF_200.tif,0.21957322098078863,0.2909131055645474,0.057486770969859435,0.03689129878418882,0.2766959709301745,0.4476227601957733,0.6181454464226934,-0.04446341641439844,,
Sen2-20180508-20180627,multi,5,NAOF,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_NAOF_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_NAOF_50.tif,0.4432944169947473,0.4702519937638188,0.04756674221030259,0.035650395772793074,0.1315446374551214,0.2565275521315848,0.5127895088152017,-0.17127046623232545,,
Sen2-20180508-20180627,multi,20,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_gaus_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_gaus_200.tif,0.36903255228208387,0.4395546014520484,0.04068755206769694,0.02460932049607365,0.19198157629311524,0.31744260255019613,0.6047757129976209,-0.095965938709485,,
Sen2-20180508-20180627,multi,5,Gau,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_gaus_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_gaus_50.tif,1.156512908265237,0.6900492958290942,0.03443203374843904,0.012499186098013837,0.08315642922373644,0.09956534322867767,0.8351945217799942,-0.20004614724300818,,
Sen2-20180508-20180627,multi,20,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_r_200.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_r_200.tif,1.058713607564688,1.22222056028727,0.0341877787615239,0.036998398755974195,0.12514144671379135,0.20813541979132738,0.6012501228251097,-0.10420972820048124,,
Sen2-20180508-20180627,multi,5,None,interest point groups,GIV,/home/jovyan/Projects/PX_comparison/PX/GIV/u_s34_r_50.tif,/home/jovyan/Projects/PX_comparison/PX/GIV/v_s34_r_50.tif,0.6784958658911877,0.671154647097735,0.020865614990127845,0.015441830152371239,0.08550248783821503,0.09919916941440945,0.8619274570840825,-0.24546940389568417,,
LS8-20180304-20180405,31,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.2792348265647888,0.27492356300354004,-0.012423859909176826,-0.019698671996593475,0.26752615450039274,0.6013567273459913,0.44487097646863316,0.031157325551043502,-0.01746737572855034,
LS8-20180304-20180405,65,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_65px_spm1-F_vy.tif,0.15211868286132812,0.18621203303337097,-0.010489852167665958,-0.023405326530337334,0.34593813509287336,0.7123648685783037,0.48561930880066634,7.603044672488402e-05,0.09821151689142193,
LS8-20180802-20180818,31,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.13180652260780334,0.14630168676376343,0.03336005285382271,0.014998909085988998,0.1909629054108254,0.3872546468074712,0.4931197262192315,-0.5386295110300181,0.31243711672139585,
LS8-20180802-20180818,65,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_65px_spm1-F_vy.tif,0.07589006423950195,0.08465790003538132,0.033978044986724854,0.01481366902589798,0.1167604084566309,0.2199495761290206,0.5308508000403702,-0.04060418344665884,0.7712735231830573,
Sen2-20180304-20180314,31,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vy.tif,0.4462299942970276,0.5042101144790649,-0.04376281797885895,0.14842098951339722,0.09226751002738648,0.12099672073310774,0.7625620716689372,0.17897400128637264,-0.07615115333225053,0.8502089167164756
Sen2-20180304-20180314,65,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_65px_spm1-F_vy.tif,0.3313513398170471,0.33631858229637146,-0.04484952613711357,0.13465547561645508,0.08996824828672573,0.17912993073928246,0.5022513430079503,0.2227667468176906,-0.09736332360171246,0.9839128780969258
Sen2-20180508-20180627,31,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vy.tif,0.2513412833213806,0.3821927309036255,0.03939773142337799,-0.02821551263332367,0.6420285042250878,1.3515402905318528,0.4750346761563722,-0.0783046208327961,,
Sen2-20180508-20180627,65,1,Gau,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/gaussfilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_65px_spm1-F_vy.tif,0.1848890483379364,0.3210161030292511,0.04062928259372711,-0.03322024270892143,0.19429838409059633,0.451060795365345,0.4307587493460184,-0.0059413093946172335,,
LS8-20180304-20180405,31,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.551443338394165,0.47842639684677124,-0.006595581769943237,-0.03687163442373276,0.161460986476403,0.3371514445082943,0.4788975076523241,-0.016792589446592232,-0.027710763696210283,
LS8-20180304-20180405,65,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_65px_spm1-F_vy.tif,0.5945026874542236,0.5427066087722778,-0.007235592231154442,-0.05556410178542137,0.1182728566804441,0.24782328055718236,0.477246755892064,0.0034184610890777845,-0.04624978095165094,
LS8-20180802-20180818,31,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.8824338316917419,0.6246795654296875,0.037598203867673874,0.04254087433218956,0.14585871143686296,0.19707670329492996,0.7401113830211679,-0.3974465844434656,-0.4884268991361763,
LS8-20180802-20180818,65,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_65px_spm1-F_vy.tif,0.42773598432540894,0.360848069190979,0.03729860112071037,0.04314224421977997,0.10617023251143566,0.11320691068528303,0.9378423266631712,0.33828906253376145,-0.4881713037718206,
Sen2-20180304-20180314,31,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vy.tif,1.251678466796875,1.177647352218628,-0.03565961867570877,0.14704199135303497,0.09557306943719325,0.11264567039555379,0.8484397944598285,0.19797020132133636,-0.0202288508850198,0.48818103584589745
Sen2-20180304-20180314,65,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_65px_spm1-F_vy.tif,1.1090857982635498,1.1032321453094482,-0.03781934827566147,0.11500513553619385,0.0723673171585591,0.09402840367120925,0.7696325188249197,0.21403603398810167,-0.1456733387369481,0.9984290505953338
Sen2-20180508-20180627,31,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vy.tif,0.7278248071670532,0.8108764290809631,0.05211476981639862,-0.10461331158876419,0.16005876009889594,0.28697012598137445,0.5577540852084527,-0.603961842926519,,
Sen2-20180508-20180627,65,1,None,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_65px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/parabolic_subpixel/noprefilter/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_65px_spm1-F_vy.tif,3.511746406555176,1.58516263961792,0.04991265758872032,-0.09746614098548889,0.1076491443986425,0.2284582021095213,0.471198422313751,-0.6113343243858692,,
LS8-20180304-20180405,31,1,LoG,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.43813517689704895,0.44471365213394165,-0.011661246418952942,-0.030610106885433197,0.17108759077566169,0.21705083102068082,0.7882374371529602,-0.26901489164017744,0.011448714778822422,
LS8-20180304-20180405,31,1,LoG,affine adaptive,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm2-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm2-F_vy.tif,0.764386773109436,0.9912090301513672,-0.01610666513442993,-0.03782842308282852,0.10988867956867159,0.163344967115277,0.6727399166888328,2.107292385270412,0.09994671617567835,
LS8-20180304-20180405,31,1,LoG,affine,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm3-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_vmap_minm_31px_spm3-F_vy.tif,0.67137211561203,0.6782550811767578,-0.011772885918617249,-0.05424410104751587,0.11911046431669155,0.1562825141001948,0.7621483759874008,0.15245168430843842,0.03903368783203154,
LS8-20180802-20180818,31,1,LoG,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm1-F_vy.tif,0.24266280233860016,0.25375068187713623,0.0411677248775959,0.023948421701788902,0.1570048114172755,0.30514324362152406,0.5145282246917846,0.06868404862601962,-0.11339487695621492,
LS8-20180802-20180818,31,1,LoG,affine adaptive,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm2-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm2-F_vy.tif,0.37073904275894165,0.4264712333679199,0.06388485431671143,0.03818996250629425,0.11299377970561324,0.16364275313029492,0.6904905811236617,-0.23163188406240798,0.11913026571369756,
LS8-20180802-20180818,31,1,LoG,affine,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm3-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/LC08_L1TP_062017_20180802_20180814_01_T1_B8_s__LC08_L1TP_062017_20180818_20180829_01_T1_B8_s_vmap_minm_31px_spm3-F_vy.tif,0.4156050980091095,0.42950648069381714,0.06345927715301514,0.04097700119018555,0.11160957567118941,0.16652742719267463,0.6702173783184407,-0.18467907714791526,1.0720032813852298,
Sen2-20180304-20180314,31,1,LoG,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm1-F_vy.tif,0.7222257256507874,0.7420679330825806,-0.04835595190525055,0.1579597145318985,0.0845623779338562,0.10243926803969555,0.8254879164217378,0.5796483350150631,-0.07361250553528054,0.8332258481193947
Sen2-20180304-20180314,31,1,LoG,affine adaptive,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm2-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm2-F_vy.tif,1.0653810501098633,1.1609277725219727,-0.06705845147371292,0.221646249294281,0.07751919749019098,0.10530231381139078,0.736158539014036,0.21438900977953612,0.02626815778028152,0.42876493186278597
Sen2-20180304-20180314,31,1,LoG,affine,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm3-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180304T204329_B04_s__T07VFH_20180314T204219_B04_s_vmap_minm_31px_spm3-F_vy.tif,0.9738723635673523,0.9646690487861633,-0.06975753605365753,0.2194332778453827,0.07825631314562059,0.10583971452909954,0.7393851494573412,0.060398949581826844,0.026392854534899757,-0.13533700241754604
Sen2-20180508-20180627,31,1,LoG,parabolic,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm1-F_vy.tif,0.3459455966949463,0.5240582227706909,0.04608088359236717,-0.03939792513847351,0.3851937807750082,0.7732702394161218,0.4981360475813203,0.03954756011096927,,
Sen2-20180508-20180627,31,1,LoG,affine adaptive,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm2-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm2-F_vy.tif,0.5697194337844849,0.784651517868042,0.04962921142578125,-0.04578704759478569,0.20928137357738352,0.3908347600109456,0.5354727751736372,-0.02468969653899089,,
Sen2-20180508-20180627,31,1,LoG,affine,Vmap,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm3-F_vx.tif,/home/jovyan/Projects/PX_comparison/PX/Vmap/subpixel_comparison/T07VFH_20180508T204021_B04_s__T07VFH_20180627T204021_B04_s_vmap_minm_31px_spm3-F_vy.tif,0.5072361826896667,0.7728328704833984,0.050754547119140625,-0.05968914180994034,0.2057948129762273,0.36282265205716263,0.567204974136522,0.016021796873293304,,
LS8-20180304-20180405,32,4,None,pyrUP,autoRIFT,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_32.0_max_chip_32.0_skip_rate_4/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_32.0_max_chip_32.0_skip_rate_4-vx.tif,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_32.0_max_chip_32.0_skip_rate_4/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_32.0_max_chip_32.0_skip_rate_4-vy.tif,1.083984375,1.1572265625,0.0,-0.05859375,0.060577472024714,0.1332005207683676,0.4547840479547127,0.5326128882319774,-0.0011873084086202468,
LS8-20180304-20180405,32,8,None,pyrUP,autoRIFT,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_32.0_max_chip_32.0_skip_rate_8/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_32.0_max_chip_32.0_skip_rate_8-vx.tif,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_32.0_max_chip_32.0_skip_rate_8/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_32.0_max_chip_32.0_skip_rate_8-vy.tif,0.703125,0.6884765625,0.0,-0.05859375,0.09515681377754508,0.331496307821176,0.2870524091293256,0.2303429129963634,-0.0011873084086202468,
LS8-20180304-20180405,64,4,None,pyrUP,autoRIFT,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_64.0_max_chip_64.0_skip_rate_4/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_64.0_max_chip_64.0_skip_rate_4-vx.tif,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_64.0_max_chip_64.0_skip_rate_4/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_64.0_max_chip_64.0_skip_rate_4-vy.tif,0.966796875,0.849609375,0.0,-0.087890625,0.05823688218020452,0.12589100720365698,0.4625976348413297,0.1482088748523372,-0.0442177015680314,
LS8-20180304-20180405,64,8,None,pyrUP,autoRIFT,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_64.0_max_chip_64.0_skip_rate_8/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_64.0_max_chip_64.0_skip_rate_8-vx.tif,/home/jovyan/Projects/PX_comparison/PX/autoRIFT/Landsat/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_min_min_chip_64.0_max_chip_64.0_skip_rate_8/LC08_L1TP_061018_20180304_20180319_01_T1_B8_s_warp__LC08_L1TP_061018_20180405_20180417_01_T1_B8_s_warp_15.0_min_chip_64.0_max_chip_64.0_skip_rate_8-vy.tif,0.791015625,0.7177734375,0.0,-0.087890625,0.052192563782422284,0.17426570851226691,0.2994999086624569,0.1892518795114982,-0.0442177015680314,
